=== Debug Logger 시작 ===
Unity 버전: 2022.3.55f1
플랫폼: WindowsEditor
해상도: 977x550
[19:31:05.192] [Warning] DontDestroyOnLoad only works for root GameObjects or components on root GameObjects.
[19:31:05.198] [Warning] DontDestroyOnLoad only works for root GameObjects or components on root GameObjects.
[19:31:05.199] [Warning] DontDestroyOnLoad only works for root GameObjects or components on root GameObjects.
[19:31:05.437] [Log] DungGeunMo 폰트 자동 로드 성공: Assets/Font/DungGeunMo SDF
DungGeunMo 폰트 자동 로드 성공: Assets/Font/DungGeunMo SDF
[19:31:05.437] [Log] CreatePrefabsIfNeeded 시작
[19:31:05.438] [Log] MenuPrefab 생성 중...
[19:31:05.453] [Log] MenuPrefab 생성 완료: 성공
[19:31:05.454] [Log] ButtonPrefab 생성 중...
[19:31:05.505] [Log] DungGeunMo 폰트 적용 완료
[19:31:05.506] [Log] ButtonPrefab 생성 완료: 성공
[19:31:05.506] [Log] SeparatorPrefab 생성 중...
[19:31:05.507] [Log] SeparatorPrefab 생성 완료: 성공
[19:31:05.508] [Log] CreatePrefabsIfNeeded 완료
[19:31:05.508] [Log] Unity UI 컨텍스트 메뉴 시스템 초기화 완료
Unity UI 컨텍스트 메뉴 시스템 초기화 완료
[19:31:05.511] [Log] 카메라 설정 완료!
[19:31:05.511] [Log] Clear Flags: SolidColor
[19:31:05.512] [Log] Background Color: RGBA(0.000, 0.000, 0.000, 1.000)
카메라 Clear Flags: SolidColor
카메라 Background Color: RGBA(0.000, 0.000, 0.000, 1.000)
검은색 강제 렌더링 모드 활성화!
[19:31:05.514] [Log] 캣타워 위치: (7.61, -4.45, 0.00) (화면 우측하단)
캣타워 위치: (7.61, -4.45, 0.00) (화면 우측하단)
[19:31:05.516] [Log] 타워 이미지 로드 성공: Assets/Image/CatTower.png
[19:31:05.518] [Log] 타워 이미지 로드 성공 - 레벨 1 (크기: 250x300)
타워 이미지 로드 성공 - 레벨 1 (크기: 250x300)
[19:31:05.519] [Log] 캣타워 생성 완료 - 우측하단 배치
캣타워 생성 완료 - 우측하단 배치
[19:31:05.528] [Log] 게임 데이터 매니저 초기화
게임 데이터 매니저 초기화 - 초기 행복도: 100%
[19:31:05.534] [Log] 고양이 위치: (8.00, -4.19, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:16.816] [Log] 고양이 위치: (8.00, -4.50, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.835] [Log] 고양이 위치: (8.00, -4.50, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.849] [Log] 고양이 위치: (8.00, -4.51, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.867] [Log] 고양이 위치: (8.00, -4.51, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.884] [Log] 고양이 위치: (8.00, -4.52, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.899] [Log] 고양이 위치: (8.00, -4.52, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.918] [Log] 고양이 위치: (8.00, -4.53, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.935] [Log] 고양이 위치: (8.00, -4.53, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.951] [Log] 고양이 위치: (8.00, -4.54, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.967] [Log] 고양이 위치: (8.00, -4.54, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:16.982] [Log] 고양이 위치: (8.00, -4.55, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.001] [Log] 고양이 위치: (8.00, -4.55, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.018] [Log] 고양이 위치: (8.00, -4.56, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.033] [Log] 고양이 위치: (8.00, -4.56, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.051] [Log] 고양이 위치: (8.00, -4.57, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.068] [Log] 고양이 위치: (8.00, -4.57, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.084] [Log] 고양이 위치: (8.00, -4.58, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.101] [Log] 고양이 위치: (8.00, -4.58, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.116] [Log] 고양이 위치: (8.00, -4.59, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.133] [Log] 고양이 위치: (8.00, -4.59, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.151] [Log] 고양이 위치: (8.00, -4.60, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.166] [Log] 고양이 위치: (8.00, -4.60, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.183] [Log] 고양이 위치: (8.00, -4.61, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.199] [Log] 고양이 위치: (8.00, -4.61, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.217] [Log] 고양이 위치: (8.00, -4.62, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.233] [Log] 고양이 위치: (8.00, -4.62, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.250] [Log] 고양이 위치: (8.00, -4.63, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.268] [Log] 고양이 위치: (8.00, -4.63, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.282] [Log] 고양이 위치: (8.00, -4.64, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.300] [Log] 고양이 위치: (8.00, -4.64, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.318] [Log] 고양이 위치: (8.00, -4.65, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.332] [Log] 고양이 위치: (8.00, -4.65, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.349] [Log] 고양이 위치: (8.00, -4.66, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.367] [Log] 고양이 위치: (8.00, -4.66, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.383] [Log] 고양이 위치: (8.00, -4.67, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.401] [Log] 고양이 위치: (8.00, -4.67, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.418] [Log] 고양이 위치: (8.00, -4.68, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.433] [Log] 고양이 위치: (8.00, -4.68, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.449] [Log] 고양이 위치: (8.00, -4.69, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.467] [Log] 고양이 위치: (8.00, -4.69, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.485] [Log] 고양이 위치: (8.00, -4.70, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.500] [Log] 고양이 위치: (8.00, -4.70, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.517] [Log] 고양이 위치: (8.00, -4.71, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.534] [Log] 고양이 위치: (8.00, -4.71, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.552] [Log] 고양이 위치: (8.00, -4.72, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.566] [Log] 고양이 위치: (8.00, -4.72, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.583] [Log] 고양이 위치: (8.00, -4.73, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.602] [Log] 고양이 위치: (8.00, -4.73, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.627] [Log] 고양이 위치: (8.00, -4.74, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.636] [Log] 고양이 위치: (8.00, -4.74, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.654] [Log] 고양이 위치: (8.00, -4.75, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.669] [Log] 고양이 위치: (8.00, -4.75, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.687] [Log] 고양이 위치: (8.00, -4.76, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.703] [Log] 고양이 위치: (8.00, -4.76, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.721] [Log] 고양이 위치: (8.00, -4.77, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.734] [Log] 고양이 위치: (8.00, -4.77, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.753] [Log] 고양이 위치: (8.00, -4.78, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.770] [Log] 고양이 위치: (8.00, -4.78, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.784] [Log] 고양이 위치: (8.00, -4.79, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.802] [Log] 고양이 위치: (8.00, -4.79, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.819] [Log] 고양이 위치: (8.00, -4.80, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.836] [Log] 고양이 위치: (8.00, -4.80, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.852] [Log] 고양이 위치: (8.00, -4.81, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.870] [Log] 고양이 위치: (8.00, -4.81, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.884] [Log] 고양이 위치: (8.00, -4.82, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.902] [Log] 고양이 위치: (8.00, -4.82, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.919] [Log] 고양이 위치: (8.00, -4.83, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.936] [Log] 고양이 위치: (8.00, -4.83, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.953] [Log] 고양이 위치: (8.00, -4.84, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.968] [Log] 고양이 위치: (8.00, -4.84, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:17.987] [Log] 고양이 위치: (8.00, -4.85, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.004] [Log] 고양이 위치: (8.00, -4.85, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.019] [Log] 고양이 위치: (8.00, -4.86, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.038] [Log] 고양이 위치: (8.00, -4.86, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.052] [Log] 고양이 위치: (8.00, -4.87, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.068] [Log] 고양이 위치: (8.00, -4.87, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.086] [Log] 고양이 위치: (8.00, -4.88, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.103] [Log] 고양이 위치: (8.00, -4.88, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.119] [Log] 고양이 위치: (8.00, -4.89, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.137] [Log] 고양이 위치: (8.00, -4.89, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.153] [Log] 고양이 위치: (8.00, -4.90, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.171] [Log] 고양이 위치: (8.00, -4.90, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.186] [Log] 고양이 위치: (8.00, -4.91, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.202] [Log] 고양이 위치: (8.00, -4.91, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.220] [Log] 고양이 위치: (8.00, -4.92, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.237] [Log] 고양이 위치: (8.00, -4.92, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.254] [Log] 고양이 위치: (8.00, -4.93, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.269] [Log] 고양이 위치: (8.00, -4.93, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.288] [Log] 고양이 위치: (8.00, -4.94, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.302] [Log] 고양이 위치: (8.00, -4.94, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.319] [Log] 고양이 위치: (8.00, -4.95, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.337] [Log] 고양이 위치: (8.00, -4.95, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.352] [Log] 고양이 위치: (8.00, -4.96, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.369] [Log] 고양이 위치: (8.00, -4.96, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.386] [Log] 고양이 위치: (8.00, -4.97, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.403] [Log] 고양이 위치: (8.00, -4.97, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.420] [Log] 고양이 위치: (8.00, -4.98, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.436] [Log] 고양이 위치: (8.00, -4.98, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.452] [Log] 고양이 위치: (8.00, -4.99, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.472] [Log] 고양이 위치: (8.00, -5.00, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.486] [Log] 고양이 위치: (8.00, -5.00, 0.00), 방향: (0.00, -1.00), screenBounds: 5
[19:31:18.503] [Log] 고양이 위치: (8.00, -5.00, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.520] [Log] 고양이 위치: (8.00, -4.99, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.537] [Log] 고양이 위치: (8.00, -4.99, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.551] [Log] 고양이 위치: (8.00, -4.99, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.569] [Log] 고양이 위치: (8.00, -4.98, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.586] [Log] 고양이 위치: (8.00, -4.98, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.603] [Log] 고양이 위치: (8.00, -4.97, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.618] [Log] 고양이 위치: (8.00, -4.97, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.636] [Log] 고양이 위치: (8.00, -4.96, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.652] [Log] 고양이 위치: (8.00, -4.96, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.668] [Log] 고양이 위치: (8.00, -4.95, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.686] [Log] 고양이 위치: (8.00, -4.95, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.705] [Log] 고양이 위치: (8.00, -4.94, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.718] [Log] 고양이 위치: (8.00, -4.94, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.738] [Log] 고양이 위치: (8.00, -4.93, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.753] [Log] 고양이 위치: (8.00, -4.92, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.770] [Log] 고양이 위치: (8.00, -4.92, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.785] [Log] 고양이 위치: (8.00, -4.92, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.802] [Log] 고양이 위치: (8.00, -4.91, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.819] [Log] 고양이 위치: (8.00, -4.91, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.837] [Log] 고양이 위치: (8.00, -4.90, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.853] [Log] 고양이 위치: (8.00, -4.89, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.868] [Log] 고양이 위치: (8.00, -4.89, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.886] [Log] 고양이 위치: (8.00, -4.88, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.902] [Log] 고양이 위치: (8.00, -4.88, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.919] [Log] 고양이 위치: (8.00, -4.87, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.937] [Log] 고양이 위치: (8.00, -4.87, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.952] [Log] 고양이 위치: (8.00, -4.87, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.971] [Log] 고양이 위치: (8.00, -4.86, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:18.986] [Log] 고양이 위치: (8.00, -4.86, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.004] [Log] 고양이 위치: (8.00, -4.85, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.020] [Log] 고양이 위치: (8.00, -4.85, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.035] [Log] 고양이 위치: (8.00, -4.84, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.054] [Log] 고양이 위치: (8.00, -4.83, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.071] [Log] 고양이 위치: (8.00, -4.83, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.085] [Log] 고양이 위치: (8.00, -4.83, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.104] [Log] 고양이 위치: (8.00, -4.82, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.120] [Log] 고양이 위치: (8.00, -4.81, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.136] [Log] 고양이 위치: (8.00, -4.81, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.153] [Log] 고양이 위치: (8.00, -4.80, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.170] [Log] 고양이 위치: (8.00, -4.80, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.185] [Log] 고양이 위치: (8.00, -4.80, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.204] [Log] 고양이 위치: (8.00, -4.79, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.218] [Log] 고양이 위치: (8.00, -4.79, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.236] [Log] 고양이 위치: (8.00, -4.78, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.254] [Log] 고양이 위치: (8.00, -4.77, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.269] [Log] 고양이 위치: (8.00, -4.77, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.286] [Log] 고양이 위치: (8.00, -4.77, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.302] [Log] 고양이 위치: (8.00, -4.76, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.320] [Log] 고양이 위치: (8.00, -4.75, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.337] [Log] 고양이 위치: (8.00, -4.75, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.352] [Log] 고양이 위치: (8.00, -4.75, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.369] [Log] 고양이 위치: (8.00, -4.74, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.386] [Log] 고양이 위치: (8.00, -4.74, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.403] [Log] 고양이 위치: (8.00, -4.73, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.420] [Log] 고양이 위치: (8.00, -4.72, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.436] [Log] 고양이 위치: (8.00, -4.72, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.453] [Log] 고양이 위치: (8.00, -4.72, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.470] [Log] 고양이 위치: (8.00, -4.71, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.486] [Log] 고양이 위치: (8.00, -4.70, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.503] [Log] 고양이 위치: (8.00, -4.70, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.520] [Log] 고양이 위치: (8.00, -4.69, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.537] [Log] 고양이 위치: (8.00, -4.69, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.551] [Log] 고양이 위치: (8.00, -4.69, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.570] [Log] 고양이 위치: (8.00, -4.68, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.586] [Log] 고양이 위치: (8.00, -4.67, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.603] [Log] 고양이 위치: (8.00, -4.67, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.619] [Log] 고양이 위치: (8.00, -4.66, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.635] [Log] 고양이 위치: (8.00, -4.66, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.654] [Log] 고양이 위치: (8.00, -4.65, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.669] [Log] 고양이 위치: (8.00, -4.65, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.686] [Log] 고양이 위치: (8.00, -4.65, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.702] [Log] 고양이 위치: (8.00, -4.64, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.719] [Log] 고양이 위치: (8.00, -4.63, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.737] [Log] 고양이 위치: (8.00, -4.63, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.753] [Log] 고양이 위치: (8.00, -4.62, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.771] [Log] 고양이 위치: (8.00, -4.62, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.784] [Log] 고양이 위치: (8.00, -4.62, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.803] [Log] 고양이 위치: (8.00, -4.61, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.820] [Log] 고양이 위치: (8.00, -4.60, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.837] [Log] 고양이 위치: (8.00, -4.60, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.854] [Log] 고양이 위치: (8.00, -4.59, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.870] [Log] 고양이 위치: (8.00, -4.59, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.885] [Log] 고양이 위치: (8.00, -4.59, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.901] [Log] 고양이 위치: (8.00, -4.58, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.919] [Log] 고양이 위치: (8.00, -4.58, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.937] [Log] 고양이 위치: (8.00, -4.57, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.953] [Log] 고양이 위치: (8.00, -4.56, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.971] [Log] 고양이 위치: (8.00, -4.56, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:19.986] [Log] 고양이 위치: (8.00, -4.56, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.003] [Log] 고양이 위치: (8.00, -4.55, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.018] [Log] 고양이 위치: (8.00, -4.55, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.035] [Log] 고양이 위치: (8.00, -4.54, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.053] [Log] 고양이 위치: (8.00, -4.53, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.070] [Log] 고양이 위치: (8.00, -4.53, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.088] [Log] 고양이 위치: (8.00, -4.52, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.102] [Log] 고양이 위치: (8.00, -4.52, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.118] [Log] 고양이 위치: (8.00, -4.52, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.137] [Log] 고양이 위치: (8.00, -4.51, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.153] [Log] 고양이 위치: (8.00, -4.50, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.168] [Log] 고양이 위치: (8.00, -4.50, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.186] [Log] 고양이 위치: (8.00, -4.50, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.202] [Log] 고양이 위치: (8.00, -4.49, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.220] [Log] 고양이 위치: (8.00, -4.48, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.236] [Log] 고양이 위치: (8.00, -4.48, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.252] [Log] 고양이 위치: (8.00, -4.48, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.269] [Log] 고양이 위치: (8.00, -4.47, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.286] [Log] 고양이 위치: (8.00, -4.47, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.304] [Log] 고양이 위치: (8.00, -4.46, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.320] [Log] 고양이 위치: (8.00, -4.45, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.336] [Log] 고양이 위치: (8.00, -4.45, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.352] [Log] 고양이 위치: (8.00, -4.45, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.370] [Log] 고양이 위치: (8.00, -4.44, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.387] [Log] 고양이 위치: (8.00, -4.43, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.401] [Log] 고양이 위치: (8.00, -4.43, 0.00), 방향: (0.00, 1.00), screenBounds: 5
[19:31:20.419] [Log] 고양이 위치: (8.00, -4.43, 0.00), 방향: (0.00, 1.00), screenBounds: 5
